content,publish_time,like_num,forward_num,comment_num
2025年2月，基于梅赛德斯-奔驰全新固态电池测试项目打造的测试车，已开启道路测试，这是行业首次将锂金属固态电池集成到量产车平台。这套固态电池由梅赛德斯-奔驰乘用车团队与梅赛德斯-AMG高性能动力系统有限公司（HPP）团队联手打造，电芯由行业顶尖合作伙伴Factorial Energy提供。全新固态电池能量...全文 [组图共3张] 原图 ,2025-02-24 22:21,146,17,31
世间总有风雨，令人望而生惧、畏而不前。世间也有见惯了风雨的人：狂风肆虐，他们就乘风而上；暴雨如注，他们便将之化为洗礼。他们无言，更无惧，与S级轿车一起，会一会风雨。#S级轿车# 梅赛德斯-奔驰的微博视频  ,2025-02-24 10:00,132,25,23
周一状态：一心一“翼”。  原图 ,2025-02-24 09:00,255,24,27
以礼相待，为君子也 #迈巴赫S级轿车#  [组图共6张] 原图 ,2025-02-21 21:17,992,45,87
哪一种场合，你想如此盛装出席？#梅赛德斯-迈巴赫S级Haute Voiture限量高定#  [组图共3张] 原图 ,2025-02-20 10:00,134,18,17
旗舰进化，焕新登场。S级轿车豪华如一，更显新意，于巅峰之上，共赴更高之境 梅赛德斯-奔驰的微博视频  ,2025-02-19 17:00,93,26,14
"长轴距GLC SUV以全能实力，带来全面进阶的豪华驾乘体验M254 2.0T直列四缸发动机，搭配48伏ISG智能电机系统，感受丝滑驾控。同级最长的2,977毫米长轴距，5座、7座灵活布局，坐享广阔空间。领先的L2+导航辅助驾驶系统，覆盖全国高速与城市快速路段，安全更入佳境。全新升级第三代MBUX智能人机交互系...全文 [组图共9张] 原图 ",2025-02-18 15:58,107,35,27
答应我，这对星徽与月桂的世纪CP，再磕100年！1925年2月18日，梅赛德斯-奔驰新商标正式注册，戴姆勒的“星星”被包围在奔驰的“月桂”之中，平衡而融合，以此致敬戈特利布·戴姆勒（Gottlieb Daimler）与卡尔·奔驰（Carl Benz）两位汽车工业先驱，这也是双方正式合并的前奏。1926年，戴姆勒与奔驰这两...全文 [组图共4张] 原图 ,2025-02-18 11:00,105,25,15
#雨水#无声，以礼驶入至臻之境。  [组图共4张] 原图 ,2025-02-18 09:00,134,14,20
本周，是狠“银”。  原图 ,2025-02-17 10:00,152,16,20
两心相悦，处处怦然❤️ 爱是彩虹般的斯人，也是随风#奔驰#的灵魂 #情人节##分享镜头里的爱意# 梅赛德斯-奔驰的微博视频  ,2025-02-14 15:00,81,15,15
赴约后的告别中，心动与浪漫分毫不减。#情人节#愿爱意满载，渐晚渐浓。  [组图共12张] 原图 ,2025-02-14 09:00,66,23,13
抓住雪G的尾巴，与#奔驰大G#一起收集冬日的高光时刻。  原图 ,2025-02-13 10:00,85,13,15
元宵佳节，好运包圆的！㊗️你圆圆如意，愿愿成真！#正月十五# #元宵节# 梅赛德斯-奔驰的微博视频  ,2025-02-12 10:00,187,32,35
优雅复古，是一种感觉。  [组图共3张] 原图 ,2025-02-11 17:00,155,20,17
周一就要0帧起跑。#奔驰E级#  原图 ,2025-02-10 10:00,76,13,8
“休”time继续！#奔驰CLE#  原图 ,2025-02-09 09:00,104,16,9
在你眼里，优雅是什么颜色？  [组图共4张] 原图 ,2025-02-07 09:00,141,27,20
永远为春日怦然心动。#300SL#  [组图共3张] 原图 ,2025-02-06 09:04,192,36,20
接！是奔驰的开工利是🧧#开工日#🙏想“开”了就迎接新开始！ 梅赛德斯-奔驰的微博视频  ,2025-02-05 10:00,100,24,19
开工轻装上阵！和“银箭”一起出发，回到属于你的赛道。  [组图共2张] 原图 ,2025-02-05 09:00,67,22,11
#立春#到，宜扫尘迎新。扫出春光满面，扫出惊喜连连！除去旧尘，万物向新，一切美好随春而至。#在时光里奔驰##大年初六逢立春# 梅赛德斯-奔驰的微博视频  ,2025-02-03 13:40,81,11,11
#大年初五# 迎财神奔驰登场，黄金万两新的一年财运奔你而来 梅赛德斯-奔驰的微博视频  ,2025-02-02 10:00,159,29,24
#大年初四# 来接好运走走花路，尝尝甜头！金玉满“糖”新年旺～ 梅赛德斯-奔驰的微博视频  ,2025-02-01 10:00,77,21,9
#大年初三# 走亲访友大G大利，两“圈”其美！开心到转圈圈~ 梅赛德斯-奔驰的微博视频  ,2025-01-31 10:00,175,32,26
#大年初二# 回娘家恭“赫”新禧，和和美美！家和万事兴，万事皆顺遂~ 梅赛德斯-奔驰的微博视频  ,2025-01-30 10:00,145,32,13
"转发理由:快乐的“乐”，高兴的“高”。@乐高中国 你来了，就是最好的生日祝福！#奔驰139周年# #汽车生日快乐#//@乐高中国:生日快乐🎂！新的一岁，我陪你继续一起「拼」👏！#奔驰139周年# #汽车生日快乐# 评论配图  
原始用户: 梅赛德斯-奔驰
转发内容: 贪「驰」蛇，驰个够！🐍🎂🐍奔奔家族排排坐，除夕守岁+庆生一起过！祝奔驰了139年的汽车工业生日快乐，也祝大家蛇年快乐！愿未来的每一岁，依旧有你的见证～🚗🚗🚗——今年先「驰」到这儿，我先欢为敬啦～💨#奔驰139周年# #汽车生日快乐# #先欢为敬# 梅赛德斯-奔驰的微博视频  ",2025-01-29 10:45,23,3,5
"转发理由:“满满”祝福已收到！啥都不说了，那就“逸启”出发吧！ #奔驰139周年# #汽车生日快乐#  
原始用户: 逸安启超充
转发内容: 139岁仍然保持活力的秘诀……时不时给自己充！充！电！吧！祝139岁的@梅赛德斯-奔驰 生日快乐！谢谢汽车发明者。我们给汽车充满电，你让汽车充满可能！#奔驰139周年##汽车生日快乐#  原图 ",2025-01-29 10:14,17,3,1
"转发理由:新一年，飙一下，上车走吗？@极品飞车集结 Vroom~Vroom~安排！ #奔驰139周年# #汽车生日快乐#  
原始用户: 极品飞车集结
转发内容: 说个大事，祝@梅赛德斯-奔驰 139岁生日快乐！新年look已安排完毕，也祝赛车手们「红」运当头，鹏程ONE里！新年就要新「装」上阵，一路尽兴奔驰！关注@极品飞车集结 @梅赛德斯-奔驰 并转发本条微博，薇拉将抽取三位街头赛车手，每人送出 AMG 周边好礼一份！#极品飞车集结[超话]# #奔驰139周年#...全文 [组图共2张] 原图 ",2025-01-29 10:12,36,4,3
"转发理由:新一岁升级！你猜我技能要怎么点？@英雄联盟赛事 咱峡谷见！ #奔驰139周年# #汽车生日快乐#  
原始用户: 英雄联盟赛事
转发内容: 139年见过各种大场面，139年稳操胜券！祝陪伴LPL 8年的@梅赛德斯-奔驰 139岁生日快乐！#奔驰139周年# #汽车生日快乐# 原图 ",2025-01-29 10:09,29,2,2
大年初一，宜送祝福乙巳蛇年第一天，也是汽车工业139岁的第一天祝大家新的一年，“翊”“鸣”惊人！祝奔驰了139年的汽车工业，继续充满好奇#奔驰139周年##汽车生日快乐# 梅赛德斯-奔驰的微博视频  ,2025-01-29 07:59,4012,242,171
大年初一，开个好头！开启蛇年第一天🔛也开启139岁的第一天！🎂㊗️你新春万事“兴”喜！㊗️奔驰了139年的汽车工业，精彩“G”续！#奔驰139周年##汽车生日快乐# 梅赛德斯-奔驰的微博视频  ,2025-01-29 07:58,43202,210647,4916
大年初一，好事成双今天恰逢汽车工业的139岁生日🎂接住费德勒的这颗球，接住一整年好运！㊗️屏幕前的你，好运翻倍！㊗️奔驰了139年的汽车工业，活力无限！ #奔驰139周年##汽车生日快乐# 梅赛德斯-奔驰的微博视频  ,2025-01-29 07:57,3186,160,144
贪「驰」蛇，驰个够！🐍🎂🐍奔奔家族排排坐，除夕守岁+庆生一起过！祝奔驰了139年的汽车工业生日快乐，也祝大家蛇年快乐！愿未来的每一岁，依旧有你的见证～🚗🚗🚗——今年先「驰」到这儿，我先欢为敬啦～💨#奔驰139周年# #汽车生日快乐# #先欢为敬# 梅赛德斯-奔驰的微博视频  ,2025-01-28 10:00,625,630,134
听说……在新春坐上奔驰，就会有惊喜👀快上车，接好这波惊喜彩蛋🤲开胃小彩蛋👉新春祝福语音🎁车内说出📢 “你好奔驰，过年好”。就能愉快接收👂新春祝福啦（美好的祝福有很多，可以多次尝试哦）大大大彩蛋👉明星专属新春祝福语音🎁车内说出📢“你好奔驰，我想和张艺兴一起过年...全文 [组图共3张] 原图 ,2025-01-24 15:00,24710,4297,1155
临近春节，欢“兴”是不是早已藏不住啦！快跟随梅赛德斯-奔驰G级越野车品牌大使@张艺兴 的步伐freestyle一下“G”刻欢乐起舞，开开心心等过年！欢乐不止，更有张艺兴签名手机壳等你带上这个手机壳，一起好运连连，大“G”大利#先欢为敬##张艺兴-G级越野车品牌大使#关注@梅赛德斯-奔驰 官方账号...全文 ,2025-01-23 10:00,508299,194329,30649
看看@梅赛德斯-AMG 和满分搭子@苏翊鸣 的合照。两个“狠角色”话不多说！相机起手，就是一拍即合！期待更多的默契配合🫶#苏翊鸣奔驰AMG品牌大使# #苏翊鸣的满分搭子#  [组图共11张] 原图 ,2025-01-22 10:30,87,14,18
趁着小年儿，说个大事！看看我交到了什么新朋友！他是中国单板滑雪大跳台项目历史首个世界冠军，全新梅赛德斯-AMG品牌大使@苏翊鸣 ！绝对的狠角色车主！以后也是@梅赛德斯-AMG 的满分搭子。有趣的灵魂已经狠狠绑定了！无论雪道、赛道还是街道，期待我们一起“翊鸣”惊人！#苏翊鸣奔驰AMG品牌大使#...全文 ,2025-01-22 10:00,67,8,10
欢乐正在派送中🎁想宠粉的心停不下来蒋奇明拍了拍你👋并邀请你提前开启假期欢乐模式呼声很高的蒋奇明签名照，安排！还等什么，快上车#先欢为敬#吧！关注@梅赛德斯-奔驰 官方账号，带话题#先欢为敬#转发本条微博，分享你的春节假期出游计划，和蒋奇明一起先欢为敬！我们将在2025年1月22日20:00...全文 [组图共9张] 原图 ,2025-01-21 15:00,849,692,770
🐍年春节超前营业蒋大师带来最新欢乐报道（请自动带入语气）：“蒋”真的，放假脑藏不住了！🎉“奇”早摸黑不如提早放飞😋“明”天起，假期模式On🎆别管那么多了，1月20日，一起#先欢为敬# #春节前的精神状态belike##蒋奇明收工状态belike# 梅赛德斯-奔驰的微博视频  ,2025-01-17 15:00,2359,774,935
抓拍到一张#GLE轿跑SUV#，不动声色，动人心。  原图 ,2025-01-16 10:00,82,24,12
怕冷？不存在的AMG怕的是不尽兴！跟上梅赛德斯-AMG的速度，在冰雪里尽情驾驶评论区聊聊你有什么特别的「冰雪驾驶技巧」吧！ 梅赛德斯-奔驰的微博视频  ,2025-01-15 11:04,46,15,11
来自#全新GT63SE#的隔空投送：换上“狠”角色壁纸，冬日氛围也很绝色。评论区说出你想要的AMG车型，更多壁纸放送中。  [组图共6张] 原图 ,2025-01-13 10:00,61,17,10
本周姿态：拉风。  原图 ,2025-01-13 09:00,48,12,6
给下周一些“红”运加持。  原图 ,2025-01-12 10:00,95,17,15
风格很多，你偏爱哪一个？ #无处不从容#  原图 ,2025-01-11 10:00,213,35,51
等一个信号，冲向周末！  原图 ,2025-01-10 19:30,122,10,11
2024年，面对充满挑战和起伏的市场形势，梅赛德斯-奔驰携手经销商合作伙伴，如期推进各项业务发展，向中国客户交付了超71.4万辆新车，再次问鼎年度豪华品牌销量冠军，并再度蝉联中国市场百万级及以上豪华汽车市场的销量冠军。#奔驰双料冠军#  [组图共3张] 原图 ,2025-01-10 17:50,43,15,12
2025要补点什么？奔驰率先响应国家汽车以旧换新政策，扩大车型范围，加码福利补贴。全方位“大补”，助你新年新程新奔驰！  原图 ,2025-01-10 11:49,46,14,7
今日身份：雪地画家🎨。#无处不从容#  [组图共4张] 原图 ,2025-01-09 10:00,152,21,17
梅赛德斯-奔驰与全体经销商伙伴援驰日喀则，首批物资已到位！众人拾柴，守望相助，#日喀则加油我们在一起#  原图 ,2025-01-08 14:45,233,148,38
#腊八节#，把经典、优雅、心动的美，都送给你。#在时光里奔驰#，总是「腊」么美！  [组图共3张] 原图 ,2025-01-07 09:00,93,18,4
迅速进入本周状态。#S级轿车#  原图 ,2025-01-06 10:00,62,18,6
#小寒#不寒，奔驰在冬日暖阳中。#奔驰E级#  原图 ,2025-01-05 10:00,55,15,10
「一条新消息」你有一名奔驰雪友即将登场关键词：AMG车主、世界冠军猜猜他是谁？#亦野亦雅惟有奔驰# 梅赛德斯-奔驰的微博视频  ,2025-01-04 16:01,39,11,13
🏂周末刷道走起，来晒晒你的滑雪装备吧。  原图 ,2025-01-04 12:00,45,13,5
开心的感觉比周末来得更快✌️喜提#2025年第一个周末#  原图 ,2025-01-03 17:30,56,10,8
当你有个会呲雪墙的朋友......滑雪的乐趣这不就来了？与奔驰一起去滑雪，开心到转圈。想要一个全是“雪墙”的评论区#亦野亦雅惟有奔驰# 梅赛德斯-奔驰的微博视频  ,2025-01-02 12:30,26,8,6
#2025第一个工作日#G刻开工！  [组图共2张] 原图 ,2025-01-02 09:00,148,17,17
新年福利，大有来“历”，快来签收！评论区留下你对2025的新年期许～我们将在1月7日中午12点随机抽取10位粉丝，每人送出1套奔驰历历历久弥新S级复古日历～祝大家S来运转，来日可期！*感谢小红书用户Pcyy的画面设计  [组图共12张] 原图 ,2025-01-01 09:00,137,50,154
11、10、9、8、7、6、5、4、3、2、1！让我们一起倒数11秒，在11代S级轿车的大合体中，数着车灯依次点亮，看新年的烟花盛放🎆与2024说拜拜，启程奔向#2025# 在评论区聊聊你的新年“星”愿吧~让奔驰化身许愿“驰”，祝你万事胜意，新年熠熠生辉#一路奔驰向2025年# 梅赛德斯-奔驰的微博视频  ,2024-12-31 18:00,108,19,22
正式被确诊为“雪缘脑”。脑滑千次，不如实力开滑！@你的雪友 一起开奔驰去滑雪，享受#亦野亦雅惟有奔驰#的快乐雪季。评论区聊聊你“雪缘脑”的故事～截止2025年1月10日12:00我们将随机抽取10位幸运粉丝，分别送出「驰名滑手」飘带一个。 梅赛德斯-奔驰的微博视频  抽奖详情  ,2024-12-30 14:10,46,25,49
快乐下班！出发，开#奔驰#去滑雪，一起加入吗？#亦野亦雅惟有奔驰#  [组图共2张] 原图 ,2024-12-27 18:12,89,22,12
还在找这个雪季的打开方式？优雅上雪还是狂野玩雪答案给你：开奔驰去滑雪！在评论区聊聊“这个雪季你会选择的打开方式”，截至2025年1月6日12:00，我们将随机选出10位幸运用户获得奔驰玩雪搭档“卡皮巴拉装饰玩偶”。#亦野亦雅惟有奔驰#  [组图共9张] 原图 ,2024-12-27 14:49,91,20,87
奔驰，何以为奔驰？这个问题的答案散落在奔驰近140年的历史当中对于每一个选择奔驰的人来说奔驰不仅仅是一个出行工具更是一个伙伴、一种意义每一个与他们有关的故事都在用最特别的方式诉说着热爱何以奔驰今天从几位“最特别” 的车主说起#何以奔驰惟有奔驰#  [组图共6张] 原图 ,2024-12-26 11:30,74,20,27
